16/02/2018 16:06,2,vertical,4.881
16/02/2018 16:06,2,vertical,3.481
16/02/2018 16:06,2,vertical,3.72
16/02/2018 16:06,2,vertical,3.287
16/02/2018 16:06,2,vertical,2.177
16/02/2018 16:06,2,vertical,3.1
16/02/2018 16:06,2,vertical,2.635
16/02/2018 16:06,2,vertical,3.537
16/02/2018 16:06,2,vertical,1.897
16/02/2018 16:06,2,vertical,0.004
16/02/2018 16:06,2,vertical,0.003
16/02/2018 16:06,2,vertical,0.003
16/02/2018 16:06,2,vertical,0.003
16/02/2018 16:06,2,vertical,0.003
16/02/2018 16:06,2,vertical,1.494
16/02/2018 16:06,2,vertical,3.182
16/02/2018 16:06,2,vertical,2.145
16/02/2018 16:06,2,vertical,0.575
16/02/2018 16:06,2,vertical,1.767
16/02/2018 16:06,2,vertical,0.003
16/02/2018 16:06,2,vertical,0.003
16/02/2018 16:06,2,vertical,0.002
16/02/2018 16:06,2,vertical,0.002
16/02/2018 16:06,2,vertical,0.002
16/02/2018 16:06,2,vertical,0.52
16/02/2018 16:06,2,vertical,1.661
16/02/2018 16:06,2,vertical,2.371
16/02/2018 16:06,2,vertical,1.298
16/02/2018 16:06,2,vertical,2.07
16/02/2018 16:06,2,vertical,1.621
16/02/2018 16:06,2,vertical,0.623
16/02/2018 16:06,2,vertical,1.334
16/02/2018 16:06,2,vertical,0.552
16/02/2018 16:06,2,vertical,0.766
16/02/2018 16:06,2,vertical,0.792
16/02/2018 16:06,2,vertical,1.329
16/02/2018 16:06,2,vertical,1.056
16/02/2018 16:06,2,vertical,3.906
16/02/2018 16:06,2,vertical,5.379
16/02/2018 16:06,2,vertical,8.233
16/02/2018 16:06,2,vertical,9.589
16/02/2018 16:06,2,vertical,10.522
16/02/2018 16:06,2,vertical,11.644
16/02/2018 16:06,2,vertical,13.139
